comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,m_sam,128,1,391,2.020245867843628,0.2469,1.8137886243438721,0.33456,1.8051908792495728,0.341,-0.006440000000000001,12.104431629180908
same_epochs,m_sam,128,2,782,1.7727467127227783,0.34758,1.6734887816619872,0.39598,1.668276488304138,0.4014,-0.00541999999999998,51.3146538734436
same_epochs,m_sam,128,3,1173,1.649608807106018,0.3919,1.5814905184936523,0.4331,1.5781636121749878,0.4355,-0.0024000000000000132,62.69387888908386
same_epochs,m_sam,128,4,1564,1.566378723526001,0.4272,1.560630478591919,0.42802,1.5582641130447388,0.4256,0.0024200000000000332,73.67864346504211
same_epochs,m_sam,128,5,1955,1.5006517774200439,0.45246,1.4278217655181884,0.478,1.4275709329605102,0.4788,-0.0008000000000000229,115.33981966972351
same_epochs,m_sam,128,6,2346,1.450809638748169,0.47282,1.4069300051116944,0.4926,1.4098055557250977,0.4941,-0.0015000000000000013,126.3203604221344
same_epochs,m_sam,128,7,2737,1.4033844857788087,0.4925,1.4004385726547242,0.49572,1.4030627389907837,0.4994,-0.0036800000000000166,172.24095582962036
same_epochs,m_sam,128,8,3128,1.3678918621063232,0.50858,1.3629903369903564,0.50598,1.3688756645202638,0.5083,-0.0023199999999999887,183.69373869895935
same_epochs,m_sam,128,9,3519,1.3286607580566405,0.5193,1.280756526260376,0.54278,1.287482812690735,0.5395,0.0032800000000000606,229.1296796798706
same_epochs,m_sam,128,10,3910,1.2920665608215331,0.5344,1.2797711238861085,0.54582,1.289640203666687,0.5445,0.0013199999999999878,240.14544224739075
same_epochs,m_sam,128,11,4301,1.2591713976287842,0.54758,1.237971482887268,0.55918,1.2480216453552246,0.5546,0.0045800000000000285,251.32374358177185
same_epochs,m_sam,128,12,4692,1.2342783242416382,0.55758,1.1925537498855592,0.57148,1.2049873447418213,0.5665,0.0049799999999999844,293.05715322494507
same_epochs,m_sam,128,13,5083,1.2031712412261963,0.56924,1.1858510094451904,0.57166,1.1949833366394043,0.5672,0.0044599999999999085,304.84280824661255
same_epochs,m_sam,128,14,5474,1.1774620226669312,0.5798,1.164643909225464,0.58546,1.1801094520568847,0.5784,0.007059999999999955,349.9315996170044
same_epochs,m_sam,128,15,5865,1.152492209739685,0.58914,1.102903111076355,0.6111,1.1188672061920166,0.6069,0.0041999999999999815,361.12401580810547
same_epochs,m_sam,128,16,6256,1.128345844154358,0.59938,1.10535934841156,0.60826,1.1281608125686646,0.5998,0.008460000000000023,372.3260974884033
same_epochs,m_sam,128,17,6647,1.1057679361724853,0.60702,1.0710805297851562,0.6215,1.0924316898345947,0.6119,0.009600000000000053,414.35114097595215
same_epochs,m_sam,128,18,7038,1.0833552510452271,0.61532,1.0441445521163941,0.6287,1.0658641297340392,0.6194,0.009300000000000086,424.9475862979889
same_epochs,m_sam,128,19,7429,1.064104731903076,0.62334,1.0686802715301513,0.62432,1.0917871025085448,0.6134,0.01092000000000004,470.84537291526794
same_epochs,m_sam,128,20,7820,1.0458893124771118,0.63062,1.034392702064514,0.63398,1.05774089012146,0.6241,0.00988,481.8477852344513
same_epochs,m_sam,128,21,8211,1.034464405593872,0.63706,0.9992355883789062,0.64862,1.0229093212127685,0.6401,0.008519999999999972,492.81711292266846
same_epochs,m_sam,128,22,8602,1.0165795672607423,0.64142,0.998916395187378,0.64534,1.0324431415557862,0.6351,0.010240000000000027,534.7725257873535
same_epochs,m_sam,128,23,8993,1.0052105561065674,0.64624,0.9658374304962158,0.6626,0.9975523471832275,0.649,0.013599999999999945,546.4672043323517
same_epochs,m_sam,128,24,9384,0.9796326471710205,0.6551,0.9670092129516602,0.6572,0.9978968481063842,0.6466,0.010600000000000054,591.6327922344208
same_epochs,m_sam,128,25,9775,0.971740362815857,0.65968,0.9565987502288819,0.66192,0.990334521484375,0.6477,0.0142199999999999,602.9283847808838
same_epochs,m_sam,128,26,10166,0.9568127753829956,0.6624,0.9875903774261474,0.6509,1.023227334022522,0.642,0.008900000000000019,613.7905683517456
same_epochs,m_sam,128,27,10557,0.9405461156082153,0.66974,0.915744727897644,0.6778,0.956015312385559,0.6616,0.016199999999999992,655.8158731460571
same_epochs,m_sam,128,28,10948,0.9314121039009094,0.67394,0.9163965155410767,0.68,0.9565904613494873,0.6673,0.012700000000000045,666.7327351570129
same_epochs,m_sam,128,29,11339,0.9191431435012818,0.67758,0.9094129983139038,0.67968,0.9504686635971069,0.6718,0.007879999999999998,712.7319734096527
same_epochs,m_sam,128,30,11730,0.910218310546875,0.68188,0.8918903369140625,0.68438,0.9341675491333008,0.6719,0.012479999999999936,723.631819486618
same_epochs,m_sam,128,31,12121,0.897569452495575,0.68702,0.8789032512664795,0.68688,0.9240349992752075,0.6719,0.014979999999999993,769.2562816143036
same_epochs,m_sam,128,32,12512,0.8915008435440064,0.68568,0.8388582671737671,0.70988,0.8841665378570557,0.6967,0.01317999999999997,780.2031412124634
same_epochs,m_sam,128,33,12903,0.8795684450149536,0.69314,0.8563352367019653,0.69848,0.9041483304977417,0.6854,0.01307999999999998,791.0968563556671
same_epochs,m_sam,128,34,13294,0.8704045427131653,0.69544,0.8406511233520508,0.70408,0.8881094313621521,0.6874,0.016680000000000028,833.4095299243927
same_epochs,m_sam,128,35,13685,0.8564239845657349,0.70002,0.8421142788887024,0.70674,0.8915176946640014,0.6861,0.02063999999999999,844.1513979434967
same_epochs,m_sam,128,36,14076,0.8514590071296692,0.7022,0.8219592492294312,0.7112,0.876651327419281,0.6944,0.016800000000000037,890.0068943500519
same_epochs,m_sam,128,37,14467,0.8420792473602295,0.70586,0.8158574280929566,0.7145,0.8684853407859803,0.6949,0.019600000000000062,901.0012257099152
same_epochs,m_sam,128,38,14858,0.8349733198165894,0.71018,0.8163518255996705,0.71652,0.8704060718536377,0.699,0.01752000000000009,911.9281558990479
same_epochs,m_sam,128,39,15249,0.8249844497680664,0.71188,0.8111883076095581,0.71538,0.870890312385559,0.6951,0.020279999999999965,954.084112405777
same_epochs,m_sam,128,40,15640,0.8201011405563354,0.71504,0.7733252016830444,0.73152,0.8304549947738648,0.7117,0.01981999999999995,964.8496491909027
same_epochs,m_sam,128,41,16031,0.810777573337555,0.71666,0.771078517780304,0.7295,0.827885081577301,0.7122,0.017299999999999982,1010.6693940162659
same_epochs,m_sam,128,42,16422,0.802714176826477,0.7186,0.7742862748336792,0.72882,0.8361255033493042,0.7062,0.022619999999999973,1021.2787954807281
same_epochs,m_sam,128,43,16813,0.7939706546211243,0.72314,0.7800044501113892,0.7273,0.8400966599464417,0.7043,0.02299999999999991,1031.9652557373047
same_epochs,m_sam,128,44,17204,0.787275168132782,0.72618,0.7623450997543335,0.73526,0.8260867124557495,0.7142,0.02106000000000008,1074.7103598117828
same_epochs,m_sam,128,45,17595,0.7796234433174133,0.72838,0.7332362719345092,0.74548,0.7978950407028198,0.7243,0.021179999999999977,1085.6004011631012
same_epochs,m_sam,128,46,17986,0.7756027124977112,0.73214,0.7285931597709656,0.74796,0.7930004351615906,0.7239,0.02405999999999997,1131.5921449661255
same_epochs,m_sam,128,47,18377,0.7688591925811767,0.73242,0.738958313922882,0.74298,0.8054504664421082,0.7177,0.02527999999999997,1142.4790451526642
same_epochs,m_sam,128,48,18768,0.7630329824638367,0.73504,0.730216606426239,0.74434,0.8028619302749633,0.7211,0.02324000000000004,1153.4475185871124
same_epochs,m_sam,128,49,19159,0.7570046319198609,0.7378,0.7441757342910766,0.74032,0.8138084959030152,0.7163,0.02401999999999993,1196.1454017162323
same_epochs,m_sam,128,50,19550,0.750622605342865,0.73974,0.7388532925796509,0.74258,0.8073502460479737,0.7208,0.02178000000000002,1207.4593770503998
same_epochs,m_sam,128,51,19941,0.7413977488517761,0.74296,0.7243420818901062,0.7486,0.8002743969917298,0.7241,0.024500000000000077,1252.4571976661682
same_epochs,m_sam,128,52,20332,0.7362905940628052,0.74648,0.7092319848823547,0.75592,0.7849386870384216,0.7308,0.02512000000000003,1263.5500464439392
same_epochs,m_sam,128,53,20723,0.731842854347229,0.74614,0.6998244125175476,0.75778,0.774330253982544,0.7357,0.02207999999999999,1309.1718592643738
same_epochs,m_sam,128,54,21114,0.726982850227356,0.74898,0.6956964784622193,0.76042,0.7725237428665161,0.7369,0.023519999999999985,1320.4488489627838
same_epochs,m_sam,128,55,21505,0.723357396697998,0.74938,0.7115798115539551,0.75522,0.7893361757278442,0.7302,0.025020000000000042,1331.6981778144836
same_epochs,m_sam,128,56,21896,0.7157948849487304,0.75362,0.6923057254219055,0.75838,0.7740792985916137,0.7312,0.027180000000000093,1373.3776597976685
same_epochs,m_sam,128,57,22287,0.711697957572937,0.75486,0.6804080238342285,0.76294,0.7630404163360596,0.7335,0.02943999999999991,1384.735758304596
same_epochs,m_sam,128,58,22678,0.7031882306861877,0.75508,0.6813539852714539,0.7643,0.7668784227371216,0.7337,0.03059999999999996,1430.217647075653
