comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_updates,n_sam,,,1,2.5342606320953367,0.09856,2.406218825454712,0.0832,2.4046548896789552,0.085,-0.00180000000000001,11.520179510116577
same_updates,n_sam,,,2,2.4059810234069823,0.08658,2.37368871963501,0.0921,2.3716218254089356,0.0954,-0.0032999999999999974,22.137165069580078
same_updates,n_sam,,,3,2.3821944115447997,0.09358,2.360987703552246,0.09306,2.358635498428345,0.0935,-0.00043999999999999595,32.89244747161865
same_updates,n_sam,,,4,2.369405495758057,0.093,2.370337984085083,0.0941,2.3680185409545897,0.0923,0.00180000000000001,43.50451946258545
same_updates,n_sam,,,5,2.376546540374756,0.0932,2.361565623474121,0.1003,2.3598014163970946,0.0991,0.0012000000000000066,83.3481092453003
same_updates,n_sam,,,6,2.3650992491149903,0.09996,2.311787907333374,0.0973,2.309941920852661,0.0991,-0.001799999999999996,94.13223266601562
same_updates,n_sam,,,7,2.3123645108795166,0.09888,2.310806082229614,0.13262,2.3092627185821533,0.1356,-0.0029800000000000104,104.70657086372375
same_updates,n_sam,,,8,2.313974198150635,0.13206,2.34614481590271,0.11816,2.3449821098327637,0.1151,0.003060000000000007,146.92664742469788
same_updates,n_sam,,,9,2.3505942101287842,0.1263,2.356720576324463,0.11604,2.355472190093994,0.1144,0.0016400000000000026,157.58312702178955
same_updates,n_sam,,,10,2.363001129684448,0.12364,2.330426844558716,0.1528,2.328735076141357,0.1532,-0.00040000000000001146,203.35106873512268
same_updates,n_sam,,,11,2.3395181803894043,0.1571,2.3053833503723142,0.16634,2.303317093658447,0.1696,-0.003260000000000013,213.95228552818298
same_updates,n_sam,,,12,2.316095663909912,0.1528,2.2821862170410157,0.14894,2.2800994651794433,0.1548,-0.005860000000000004,224.58494758605957
same_updates,n_sam,,,13,2.2916770860290527,0.13948,2.2620541314697267,0.13188,2.2603392753601073,0.1315,0.00037999999999999146,267.26453256607056
same_updates,n_sam,,,14,2.2686467711639406,0.12862,2.248081419296265,0.17274,2.246874061965942,0.1713,0.0014399999999999968,277.99384331703186
same_updates,n_sam,,,15,2.2523099610137938,0.1646,2.2559925052642824,0.12402,2.255155551147461,0.1243,-0.0002799999999999886,323.6638388633728
same_updates,n_sam,,,16,2.2598323777770997,0.12202,2.2484376518249514,0.18002,2.247457607269287,0.1833,-0.0032799999999999774,334.29081678390503
same_updates,n_sam,,,17,2.255212977218628,0.17686,2.241232897186279,0.17724,2.239923300552368,0.1785,-0.0012599999999999834,344.86259388923645
same_updates,n_sam,,,18,2.2520772019958497,0.16984,2.234169394454956,0.19356,2.2326942008972166,0.1985,-0.00494,387.27770161628723
same_updates,n_sam,,,19,2.2457373309326174,0.18082,2.233635763320923,0.18302,2.232208798599243,0.1881,-0.005080000000000001,397.84520077705383
same_updates,n_sam,,,20,2.2423312957000734,0.17384,2.234589366836548,0.17908,2.233281717681885,0.1788,0.00028000000000000247,443.5766031742096
same_updates,n_sam,,,21,2.2394480137634276,0.17596,2.228918584442139,0.18358,2.227545462036133,0.1864,-0.002820000000000017,454.1063747406006
same_updates,n_sam,,,22,2.233730535812378,0.178,2.218113590698242,0.18856,2.2165741802215577,0.1973,-0.008739999999999998,464.6937415599823
same_updates,n_sam,,,23,2.225568620452881,0.18294,2.2106997173309324,0.20492,2.209105954360962,0.207,-0.0020799999999999985,507.07896089553833
same_updates,n_sam,,,24,2.219408925857544,0.19926,2.2088049298095704,0.20434,2.207068593597412,0.2067,-0.002360000000000001,517.805008649826
same_updates,n_sam,,,25,2.2209138789367677,0.19232,2.2043613354492186,0.20144,2.2025440452575684,0.2074,-0.005959999999999993,563.5302934646606
same_updates,n_sam,,,26,2.215676498260498,0.19238,2.1980546642303467,0.20718,2.196268768310547,0.2114,-0.0042200000000000015,574.1805055141449
same_updates,n_sam,,,27,2.2074621515655517,0.20476,2.1951831629943848,0.21464,2.193321430969238,0.2195,-0.004860000000000003,584.8091773986816
same_updates,n_sam,,,28,2.203964948120117,0.209,2.1935938494110108,0.20838,2.191580227279663,0.2136,-0.005220000000000002,627.3885018825531
same_updates,n_sam,,,29,2.2019334758758546,0.20218,2.1875257270812987,0.2143,2.1854203720092773,0.218,-0.003700000000000009,637.9686427116394
same_updates,n_sam,,,30,2.196610640106201,0.20392,2.1809173695373536,0.21732,2.1787691711425783,0.2207,-0.003379999999999994,683.5846590995789
same_updates,n_sam,,,31,2.1899998958587648,0.20422,2.1757141175842287,0.21972,2.1734810508728026,0.2232,-0.003480000000000011,694.2072591781616
same_updates,n_sam,,,32,2.1851972325134277,0.21356,2.171077575149536,0.2111,2.1686799049377443,0.2121,-0.0010000000000000009,704.9012198448181
same_updates,n_sam,,,33,2.182157573547363,0.2071,2.1670066007995605,0.21746,2.1645315788269044,0.2184,-0.0009400000000000241,747.5208849906921
same_updates,n_sam,,,34,2.17696892288208,0.21234,2.1624205307006834,0.22462,2.1598767429351806,0.229,-0.004380000000000023,758.2117366790771
same_updates,n_sam,,,35,2.1722444422912597,0.22272,2.1577051057434082,0.2279,2.1550532501220703,0.2327,-0.004799999999999999,803.7927849292755
same_updates,n_sam,,,36,2.1670329666137693,0.22308,2.154304800567627,0.23544,2.1515923263549803,0.2376,-0.0021599999999999953,814.4459095001221
same_updates,n_sam,,,37,2.1624550943756105,0.22002,2.14966252532959,0.23838,2.1468509311676027,0.242,-0.0036199999999999843,825.0033619403839
same_updates,n_sam,,,38,2.1585067194366454,0.22614,2.144043899383545,0.23904,2.1411122087478636,0.2402,-0.0011599999999999944,867.4290962219238
same_updates,n_sam,,,39,2.1534033946990965,0.22912,2.1401983674621583,0.23034,2.137313240814209,0.2337,-0.003360000000000002,877.9886226654053
same_updates,n_sam,,,40,2.146886671218872,0.22486,2.1367118772125244,0.22798,2.1339075351715087,0.2325,-0.004520000000000024,923.5661675930023
same_updates,n_sam,,,41,2.143429137878418,0.2267,2.1309715395355227,0.24188,2.128027590560913,0.2464,-0.004519999999999996,934.06946849823
same_updates,n_sam,,,42,2.138240043334961,0.23722,2.125701662597656,0.24992,2.1226367752075195,0.253,-0.0030799999999999994,944.6249208450317
same_updates,n_sam,,,43,2.1347930461120606,0.23788,2.1216534921264647,0.25004,2.1185985942840575,0.2517,-0.0016599999999999948,987.4763841629028
same_updates,n_sam,,,44,2.1283959802246093,0.23954,2.1189018915557862,0.2488,2.11594642829895,0.2505,-0.001700000000000007,998.2149140834808
same_updates,n_sam,,,45,2.1251683222198485,0.23904,2.1158906488800047,0.24174,2.113019492340088,0.2454,-0.0036599999999999966,1043.623262166977
same_updates,n_sam,,,46,2.12036666267395,0.23712,2.1099999870300294,0.24446,2.1070339403152465,0.2487,-0.004239999999999994,1054.3204338550568
same_updates,n_sam,,,47,2.11471642036438,0.24142,2.104578699798584,0.25184,2.1015773391723633,0.254,-0.0021599999999999953,1065.0617792606354
same_updates,n_sam,,,48,2.1107501288604738,0.24622,2.100378635940552,0.25584,2.097398946762085,0.2593,-0.003459999999999963,1107.254065990448
same_updates,n_sam,,,49,2.1071753876495363,0.24214,2.095908598098755,0.25736,2.092932280540466,0.2619,-0.004540000000000044,1117.7912402153015
same_updates,n_sam,,,50,2.101371296310425,0.24672,2.0912609717559816,0.25514,2.0882698677062987,0.2581,-0.002960000000000018,1163.7345306873322
same_updates,n_sam,,,51,2.0949421896362304,0.2494,2.0865731744384766,0.25448,2.083549080276489,0.2585,-0.0040200000000000236,1174.3509857654572
same_updates,n_sam,,,52,2.0920927416992185,0.2506,2.082445150680542,0.25786,2.0794789739608763,0.2615,-0.003640000000000032,1184.9684212207794
same_updates,n_sam,,,53,2.0867208885955812,0.25304,2.0768095477294923,0.26168,2.073819409942627,0.2621,-0.00041999999999997595,1227.3441452980042
same_updates,n_sam,,,54,2.081369084854126,0.25306,2.070636948928833,0.2633,2.0676197242736816,0.2669,-0.0036000000000000476,1237.9844300746918
same_updates,n_sam,,,55,2.0754758741760253,0.2542,2.0658103370666505,0.26436,2.0628915683746336,0.2684,-0.0040400000000000436,1283.5285041332245
same_updates,n_sam,,,56,2.0714007471466065,0.25772,2.0606788836669923,0.26462,2.0577798498153688,0.266,-0.0013799999999999923,1294.1823694705963
same_updates,n_sam,,,57,2.0664922624969484,0.25836,2.0548733184814454,0.26642,2.0519342796325684,0.2697,-0.003280000000000005,1304.8065085411072
same_updates,n_sam,,,58,2.060972481536865,0.26008,2.049663113708496,0.26782,2.0467373834609983,0.2722,-0.004379999999999995,1347.0111408233643
same_updates,n_sam,,,59,2.0560534634399414,0.26418,2.0441144705200194,0.26882,2.0411829990386963,0.2735,-0.0046800000000000175,1357.5683586597443
same_updates,n_sam,,,60,2.0521591777038575,0.26426,2.038162224655151,0.27074,2.0352151245117187,0.2746,-0.00386000000000003,1403.3281042575836
same_updates,n_sam,,,61,2.044503145828247,0.2668,2.031969917755127,0.27242,2.0289789989471436,0.2768,-0.004379999999999995,1413.9467585086823
same_updates,n_sam,,,62,2.039577805709839,0.26912,2.0269541650390623,0.27424,2.024011255836487,0.2785,-0.0042600000000000415,1424.5715963840485
same_updates,n_sam,,,63,2.0337159240722658,0.26984,2.0196188008117675,0.27752,2.0164770137786867,0.2822,-0.0046800000000000175,1467.0235707759857
same_updates,n_sam,,,64,2.0296188652038576,0.27256,2.015377203216553,0.27798,2.0123261222839357,0.2845,-0.00651999999999997,1477.6680173873901
same_updates,n_sam,,,65,2.023830960998535,0.27404,2.0082054554748536,0.27944,2.004930453491211,0.2864,-0.006959999999999966,1523.2487478256226
same_updates,n_sam,,,66,2.0188415686798096,0.27156,2.0034477406311035,0.27832,2.0001732763290407,0.2869,-0.008579999999999977,1533.7716052532196
same_updates,n_sam,,,67,2.0127111046600343,0.27398,1.9978082498931884,0.28048,1.994434846496582,0.2898,-0.009319999999999995,1544.2875001430511
same_updates,n_sam,,,68,2.009876735229492,0.2753,1.9899445679473877,0.28468,1.9862793529510498,0.291,-0.006319999999999992,1586.8433051109314
same_updates,n_sam,,,69,2.0010955347442625,0.28048,1.9878740001678468,0.28508,1.9844846591949463,0.2935,-0.008419999999999983,1597.2828500270844
same_updates,n_sam,,,70,1.9991299473571778,0.28068,1.9764663417053223,0.28752,1.9723826320648192,0.2934,-0.005879999999999996,1643.0538477897644
same_updates,n_sam,,,71,1.9940862938690185,0.28488,1.9809980561828613,0.28584,1.9777693744659424,0.2926,-0.006760000000000044,1653.5137240886688
same_updates,n_sam,,,72,1.9896654238128662,0.28286,1.968443018951416,0.28962,1.9645347843170167,0.2944,-0.0047800000000000065,1664.2099766731262
same_updates,n_sam,,,73,1.9835685437774657,0.28372,1.9706356498718263,0.29118,1.9673671016693115,0.2961,-0.00491999999999998,1706.7187850475311
same_updates,n_sam,,,74,1.9797554652404785,0.28558,1.9601447684478759,0.29164,1.9562445255279541,0.2972,-0.005560000000000009,1717.3434071540833
same_updates,n_sam,,,75,1.9745453712463379,0.28632,1.9672712700653077,0.28888,1.9642799926757812,0.2952,-0.006319999999999992,1763.0280470848083
same_updates,n_sam,,,76,1.971610951690674,0.29016,1.955070980606079,0.29348,1.9514329055786133,0.2975,-0.004019999999999968,1773.6620121002197
same_updates,n_sam,,,77,1.9700059246826171,0.28552,1.95659857421875,0.29592,1.9535436073303223,0.2997,-0.0037800000000000056,1784.182548046112
same_updates,n_sam,,,78,1.9666475172424316,0.29118,1.954537949066162,0.29462,1.9516212543487548,0.3017,-0.007080000000000031,1826.5015058517456
same_updates,n_sam,,,79,1.9619727765655517,0.29292,1.9475147637939454,0.29618,1.9442132606506348,0.2992,-0.0030200000000000227,1836.9792993068695
same_updates,n_sam,,,80,1.9584251113891602,0.29214,1.9494367133331298,0.29534,1.9466279748916626,0.3012,-0.005860000000000032,1882.798480272293
same_updates,n_sam,,,81,1.9583311842346192,0.29082,1.941816937637329,0.2982,1.9389308223724364,0.3011,-0.002899999999999958,1893.497493982315
same_updates,n_sam,,,82,1.9535372016906738,0.29252,1.9393685844421387,0.30102,1.9366463804244995,0.3033,-0.0022800000000000042,1904.0684869289398
same_updates,n_sam,,,83,1.950339129714966,0.29504,1.9356938435363769,0.30094,1.932876396560669,0.3053,-0.0043600000000000305,1946.4414575099945
same_updates,n_sam,,,84,1.9478434782409668,0.29404,1.9305378993225097,0.30272,1.9276384700775147,0.3084,-0.005680000000000018,1957.0461955070496
same_updates,n_sam,,,85,1.9428281648254395,0.2981,1.9312362754058838,0.30294,1.9285757667541503,0.3076,-0.0046599999999999975,2002.8285648822784
same_updates,n_sam,,,86,1.9426331414794922,0.29564,1.9200724129486084,0.3069,1.9168158483505249,0.31,-0.0030999999999999917,2013.4387519359589
same_updates,n_sam,,,87,1.939972498626709,0.29876,1.9243044581604003,0.30806,1.9214654941558837,0.3088,-0.0007400000000000184,2023.9537794589996
same_updates,n_sam,,,88,1.937091458053589,0.29998,1.9199461987304687,0.3078,1.9171334669113158,0.3172,-0.009399999999999964,2066.3751015663147
same_updates,n_sam,,,89,1.9337440406036377,0.29882,1.9156166328430175,0.30892,1.9125038562774659,0.3169,-0.007980000000000043,2076.871766090393
same_updates,n_sam,,,90,1.9338532537078856,0.29982,1.916828875579834,0.30958,1.9137633041381836,0.317,-0.007419999999999982,2122.7729222774506
same_updates,n_sam,,,91,1.92947154296875,0.30298,1.9123488540649414,0.30936,1.9093322441101075,0.313,-0.0036399999999999766,2133.4074943065643
same_updates,n_sam,,,92,1.9243945002746583,0.30498,1.9139480713653565,0.30672,1.911145454788208,0.3118,-0.005080000000000029,2143.973260164261
same_updates,n_sam,,,93,1.9259512648010253,0.29914,1.9082591942596436,0.3071,1.9052829032897949,0.3148,-0.00770000000000004,2186.325782775879
same_updates,n_sam,,,94,1.9227920509338379,0.30028,1.9055808866882324,0.31126,1.9024870113372803,0.3176,-0.006340000000000012,2196.8827183246613
same_updates,n_sam,,,95,1.9192382751464845,0.30578,1.9054493677520752,0.31696,1.9020634574890136,0.3196,-0.0026399999999999757,2242.6210157871246
same_updates,n_sam,,,96,1.9176620794677735,0.30918,1.8936043907165527,0.32012,1.8899547574996949,0.3264,-0.006280000000000008,2253.284470796585
same_updates,n_sam,,,97,1.913896198348999,0.31262,1.9001852020263672,0.31694,1.8970593980789185,0.3221,-0.005159999999999998,2263.833775281906
same_updates,n_sam,,,98,1.9112820783996582,0.31104,1.8955914210510254,0.312,1.89220575466156,0.3195,-0.007500000000000007,2306.327919483185
same_updates,n_sam,,,99,1.9124399961853027,0.30514,1.8986189546203613,0.3093,1.8952834449768066,0.3129,-0.003599999999999992,2316.878565311432
same_updates,n_sam,,,100,1.908102770423889,0.30512,1.893595977935791,0.3144,1.8900064090728759,0.3205,-0.006099999999999994,2362.540915489197
same_updates,n_sam,,,101,1.9059488615417481,0.30572,1.8864108257293701,0.32148,1.8826271560668946,0.3283,-0.006819999999999993,2373.1266148090363
same_updates,n_sam,,,102,1.9046878033447265,0.31176,1.888516296157837,0.32252,1.8849035703659058,0.3259,-0.0033800000000000496,2383.857941865921
same_updates,n_sam,,,103,1.9008060964202882,0.31236,1.8796770070648194,0.32292,1.8756645832061767,0.3321,-0.009180000000000021,2426.030951976776
same_updates,n_sam,,,104,1.8986166648864746,0.31578,1.8860404921722411,0.31888,1.8823301822662353,0.3229,-0.0040200000000000236,2436.806036233902
same_updates,n_sam,,,105,1.8988959045410156,0.3114,1.8882528360748292,0.31646,1.8846598068237306,0.3237,-0.007239999999999969,2482.5242524147034
same_updates,n_sam,,,106,1.8983915254974366,0.3101,1.8723597047424316,0.32278,1.8681123874664307,0.3345,-0.011720000000000008,2493.2969887256622
same_updates,n_sam,,,107,1.893684677734375,0.3152,1.8755610990142821,0.3255,1.8715493112564088,0.3324,-0.006899999999999962,2504.008231163025
same_updates,n_sam,,,108,1.8912028508758545,0.31638,1.8772913214111329,0.32762,1.8733707586288453,0.3334,-0.005779999999999952,2546.242674589157
same_updates,n_sam,,,109,1.8895778019714355,0.3194,1.8706673875427247,0.32648,1.8664193176269532,0.335,-0.008520000000000028,2556.9012269973755
same_updates,n_sam,,,110,1.8892662061309815,0.31638,1.8748940721130372,0.3207,1.8708523448944092,0.329,-0.00830000000000003,2602.5511617660522
same_updates,n_sam,,,111,1.8870376360321044,0.31392,1.8764050213623047,0.31928,1.8724668849945068,0.3266,-0.007319999999999993,2613.1473531723022
same_updates,n_sam,,,112,1.8844793977355958,0.31294,1.8657068180847167,0.32246,1.8616733142852784,0.3328,-0.01033999999999996,2623.7483744621277
same_updates,n_sam,,,113,1.8812771649932862,0.31554,1.8643535383605958,0.32606,1.8604313821792602,0.3348,-0.00873999999999997,2666.2263281345367
same_updates,n_sam,,,114,1.8786884381103515,0.31616,1.8610230349731445,0.3304,1.8571116861343384,0.3365,-0.006099999999999994,2676.8329980373383
same_updates,n_sam,,,115,1.8771036498260498,0.32196,1.8589034445190429,0.33258,1.854855499458313,0.3391,-0.006520000000000026,2722.5086851119995
same_updates,n_sam,,,116,1.8728594916152954,0.32454,1.857737748336792,0.33126,1.8535288009643556,0.341,-0.009740000000000026,2733.2404692173004
same_updates,n_sam,,,117,1.8723728790283203,0.32536,1.8518559307098388,0.33264,1.8475818059921265,0.3417,-0.009060000000000012,2744.031752347946
same_updates,n_sam,,,118,1.8709766631698608,0.32076,1.8529567078399658,0.3328,1.8488815114974975,0.3401,-0.007300000000000029,2786.110568523407
same_updates,n_sam,,,119,1.8690824660873413,0.32104,1.847344846496582,0.3333,1.8431379137039186,0.3411,-0.007800000000000029,2796.783927679062
same_updates,n_sam,,,120,1.8637307543182373,0.32842,1.8450172987365723,0.33458,1.8406082942962647,0.3412,-0.006620000000000015,2842.549319267273
same_updates,n_sam,,,121,1.8622611928939818,0.32488,1.8445031867980957,0.33624,1.84007965965271,0.3428,-0.00656000000000001,2853.1026587486267
same_updates,n_sam,,,122,1.859199598350525,0.32756,1.8398967715454102,0.33812,1.8352975330352783,0.3457,-0.007580000000000031,2863.763644218445
same_updates,n_sam,,,123,1.8580514686584473,0.33026,1.8412818595886231,0.33944,1.8366338384628296,0.3449,-0.005459999999999965,2906.245724916458
same_updates,n_sam,,,124,1.8559788202667236,0.32926,1.8318527593231202,0.33964,1.8270973693847656,0.3469,-0.007259999999999989,2916.833519935608
same_updates,n_sam,,,125,1.8561352075958253,0.3276,1.8368914141845702,0.33556,1.8323859817504884,0.3438,-0.00823999999999997,2962.462151288986
same_updates,n_sam,,,126,1.8536341820907594,0.32558,1.83263190574646,0.33824,1.8280111654281617,0.3433,-0.005060000000000009,2973.0381293296814
same_updates,n_sam,,,127,1.850309677734375,0.33038,1.8297430304718019,0.33964,1.8250009033203125,0.3453,-0.005659999999999998,2983.804691553116
same_updates,n_sam,,,128,1.8484285923004151,0.32986,1.8288640119934083,0.34258,1.8241582927703857,0.3481,-0.005520000000000025,3026.071127653122
same_updates,n_sam,,,129,1.8456242403411864,0.3348,1.8224464797210693,0.34638,1.817738022994995,0.3509,-0.0045199999999999685,3036.7055311203003
same_updates,n_sam,,,130,1.840725200843811,0.33544,1.8238587266540527,0.34424,1.8192297653198242,0.3521,-0.007860000000000034,3082.3578145504
same_updates,n_sam,,,131,1.8402921976089477,0.33448,1.8137514916229247,0.3448,1.808928684234619,0.3507,-0.005900000000000016,3092.9494438171387
same_updates,n_sam,,,132,1.8389508768463134,0.33314,1.8214305425262451,0.34128,1.8167504804611205,0.3463,-0.0050200000000000244,3103.6693189144135
same_updates,n_sam,,,133,1.8365900840759277,0.33308,1.817801431274414,0.34234,1.8130530052185059,0.3463,-0.003960000000000019,3146.0202810764313
same_updates,n_sam,,,134,1.8336040588378906,0.33508,1.8094566703796386,0.34766,1.8046171291351318,0.3515,-0.0038399999999999546,3156.5610258579254
same_updates,n_sam,,,135,1.8344491514587402,0.3388,1.8178778941345215,0.34772,1.813086759185791,0.354,-0.006280000000000008,3202.3891010284424
same_updates,n_sam,,,136,1.833408529815674,0.33678,1.810168631515503,0.35012,1.8051364576339721,0.3572,-0.007080000000000031,3213.0811421871185
