comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,sgd,,31,12121,0.7070454238891601,0.7513,0.6877950623703003,0.7571,0.821967049407959,0.7161,0.041000000000000036,224.27019238471985
same_epochs,sgd,,32,12512,0.7025906295776367,0.75152,0.6166254866409302,0.7829,0.746519501876831,0.742,0.04090000000000005,231.32700395584106
same_epochs,sgd,,33,12903,0.6928370357322693,0.75582,0.6448563230895996,0.77338,0.7805692041397094,0.7328,0.04057999999999995,238.26394176483154
same_epochs,sgd,,34,13294,0.6912300342178345,0.75642,0.6447305197525024,0.77212,0.7771220155715942,0.7356,0.03652,245.42053484916687
same_epochs,sgd,,35,13685,0.6786126293373108,0.7617,0.6080143916702271,0.7881,0.7538357101440429,0.7403,0.047800000000000065,252.42893958091736
same_epochs,sgd,,36,14076,0.6711345599746704,0.764,0.6013854846572876,0.78754,0.7546500991821289,0.7415,0.04603999999999997,259.507648229599
same_epochs,sgd,,37,14467,0.6553663230323792,0.77032,0.6137597582626343,0.78432,0.7614981212615967,0.7383,0.04602000000000006,266.61164021492004
same_epochs,sgd,,38,14858,0.654718209323883,0.77098,0.6142998244285583,0.7811,0.7708111424446106,0.7367,0.044399999999999995,273.5798544883728
same_epochs,sgd,,39,15249,0.6483461575317383,0.7695,0.6103049599456787,0.7816,0.7656478278160095,0.7366,0.04499999999999993,280.51109862327576
same_epochs,sgd,,40,15640,0.6363445271873475,0.77612,0.5477273139953613,0.80956,0.7045918566703796,0.7566,0.052959999999999896,287.56825137138367
same_epochs,sgd,,41,16031,0.6375788530540466,0.77598,0.5467903925514221,0.80734,0.71032623462677,0.7564,0.050939999999999985,294.68032574653625
same_epochs,sgd,,42,16422,0.6216503444766999,0.78072,0.5666202340888977,0.79996,0.7493304348945617,0.7492,0.05076000000000003,301.59934735298157
same_epochs,sgd,,43,16813,0.6183777784824371,0.7825,0.5761917443084716,0.79628,0.7459287916183471,0.7473,0.048980000000000024,308.71140217781067
same_epochs,sgd,,44,17204,0.6131543124008179,0.78186,0.5807000907135009,0.79358,0.751473230791092,0.7438,0.049779999999999935,315.7795159816742
same_epochs,sgd,,45,17595,0.6025799317359924,0.78588,0.5700982762145996,0.8012,0.7594712362289429,0.7435,0.057699999999999974,322.87030935287476
same_epochs,sgd,,46,17986,0.5980138973140716,0.78906,0.5351322307968139,0.81344,0.7258835800170899,0.7532,0.06024000000000007,329.8779573440552
same_epochs,sgd,,47,18377,0.5898358889961243,0.79308,0.5299586729431153,0.81104,0.7144446875095367,0.7584,0.05264000000000002,338.8525333404541
same_epochs,sgd,,48,18768,0.5867287354278564,0.79362,0.5017503099441528,0.82524,0.707105221748352,0.7646,0.06064000000000003,345.7166254520416
same_epochs,sgd,,49,19159,0.5811682120323182,0.79524,0.5326718070983887,0.8127,0.7378127007007599,0.7511,0.06159999999999999,353.31705045700073
same_epochs,sgd,,50,19550,0.5736779319477081,0.79778,0.48367217363357545,0.82966,0.6952988040924072,0.7666,0.06306,360.49368810653687
same_epochs,sgd,,51,19941,0.5644960855007172,0.79982,0.5097897222328186,0.81988,0.7187160862445832,0.7564,0.06348000000000009,367.94890213012695
same_epochs,sgd,,52,20332,0.5633408232116699,0.80172,0.48399470443725584,0.82992,0.6962775117874146,0.767,0.06291999999999998,375.16748666763306
same_epochs,sgd,,53,20723,0.5501794203281403,0.80562,0.4840901498222351,0.82878,0.7020523258209228,0.7638,0.06497999999999993,382.15624737739563
same_epochs,sgd,,54,21114,0.5491179299926758,0.80694,0.45408445329666136,0.84168,0.6738679922580719,0.7718,0.06987999999999994,389.212917804718
same_epochs,sgd,,55,21505,0.5433605532741547,0.81082,0.49347922283172607,0.82554,0.7222884565830231,0.7604,0.06514000000000009,396.2051866054535
same_epochs,sgd,,56,21896,0.5371282724761963,0.80922,0.4526973034095764,0.84132,0.6929479694366455,0.7702,0.07111999999999996,403.2035059928894
same_epochs,sgd,,57,22287,0.5356530927467347,0.81046,0.46017292373657226,0.83898,0.70148080534935,0.7673,0.07167999999999997,410.2844612598419
same_epochs,sgd,,58,22678,0.5215728772544861,0.816,0.485792047328949,0.82888,0.7300095520019532,0.7561,0.07277999999999996,417.43648076057434
same_epochs,sgd,,59,23069,0.5174093832206726,0.81494,0.41141788997650147,0.85558,0.6565956201553345,0.782,0.07357999999999998,424.5548119544983
same_epochs,sgd,,60,23460,0.5188484383964539,0.81584,0.44289900728225706,0.8428,0.6893119869232178,0.7708,0.07199999999999995,432.759818315506
same_epochs,sgd,,61,23851,0.5088953192329406,0.82022,0.431222278175354,0.84824,0.6848558765888214,0.7731,0.07513999999999998,440.9328246116638
same_epochs,sgd,,62,24242,0.5087868536186219,0.82064,0.43382637714385985,0.84804,0.6966484540462494,0.7681,0.07994000000000001,448.080904006958
same_epochs,sgd,,63,24633,0.4882978585624695,0.82808,0.43587525644302366,0.84998,0.7083418245315551,0.7667,0.08327999999999991,455.19578313827515
same_epochs,sgd,,64,25024,0.4969032975578308,0.82444,0.42946765602111814,0.84816,0.7018783582687378,0.771,0.07716,462.09583926200867
same_epochs,sgd,,65,25415,0.4923048025131226,0.82426,0.41672864994049075,0.85514,0.6913320914268494,0.7662,0.08894000000000002,469.19613122940063
same_epochs,sgd,,66,25806,0.4861650564575195,0.82856,0.4526596325492859,0.83898,0.7441780330657959,0.7548,0.08417999999999992,476.28638315200806
same_epochs,sgd,,67,26197,0.4813602446174622,0.82714,0.403092795829773,0.85824,0.6818440353393554,0.7759,0.08233999999999997,483.33285117149353
same_epochs,sgd,,68,26588,0.47528356552124024,0.83274,0.3862983219528198,0.86568,0.6741303262233734,0.7767,0.08898000000000006,490.2559492588043
same_epochs,sgd,,69,26979,0.47256006385803223,0.83248,0.3990110732650757,0.8594,0.684715745639801,0.7738,0.08560000000000001,497.31053161621094
same_epochs,sgd,,70,27370,0.457462779750824,0.83862,0.3855469427108765,0.86362,0.6786900644302368,0.7754,0.08822000000000008,504.39968037605286
same_epochs,sgd,,71,27761,0.4596035897445679,0.83606,0.44214945587158205,0.84464,0.7410898609161377,0.7561,0.08853999999999995,511.3319511413574
same_epochs,sgd,,72,28152,0.45177045930862425,0.8416,0.3666930054855347,0.87248,0.6633082659721374,0.7836,0.08888000000000007,518.4311072826385
same_epochs,sgd,,73,28543,0.45527180841445924,0.8372,0.3671922178840637,0.87064,0.6856203017234802,0.7767,0.09394000000000002,525.3901312351227
same_epochs,sgd,,74,28934,0.44630871643066405,0.84176,0.35150330297470095,0.87666,0.6563868854522705,0.7837,0.09296000000000004,532.5385141372681
same_epochs,sgd,,75,29325,0.4380910917186737,0.84332,0.3617562584686279,0.87184,0.6898272213935852,0.7749,0.09693999999999992,539.6503913402557
same_epochs,sgd,,76,29716,0.43898345831871033,0.84594,0.3498363492202759,0.87774,0.6835753693580627,0.7782,0.09953999999999996,546.7582981586456
same_epochs,sgd,,77,30107,0.43615485518455505,0.84648,0.3512956522274017,0.87836,0.6649271039009095,0.7814,0.09696000000000005,553.768257856369
same_epochs,sgd,,78,30498,0.42204096159934995,0.84832,0.3618129002189636,0.87386,0.703434352016449,0.7732,0.10065999999999997,560.8734610080719
same_epochs,sgd,,79,30889,0.42404422125816343,0.84976,0.31982246128082276,0.88964,0.6486127717971801,0.7876,0.10204000000000002,567.8164491653442
same_epochs,sgd,,80,31280,0.4159256833648682,0.85168,0.3356130834388733,0.88284,0.6741552490234375,0.7803,0.10253999999999996,574.7501850128174
same_epochs,sgd,,81,31671,0.4178284298706055,0.85348,0.3657570655441284,0.8738,0.7173301297187805,0.7737,0.10009999999999997,581.7095155715942
same_epochs,sgd,,82,32062,0.4142833681297302,0.85366,0.32580161737442015,0.88504,0.6641528441429139,0.7836,0.10144000000000009,588.9048943519592
same_epochs,sgd,,83,32453,0.40445700808525087,0.85614,0.31344764486312865,0.88992,0.6574760060310364,0.7838,0.10611999999999999,595.9392354488373
