comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_epochs,n_sam,,17,17,2.2551687328338623,0.17714,2.2411240381622313,0.17734,2.2398115783691406,0.1786,-0.0012600000000000111,416.2127060890198
same_epochs,n_sam,,18,18,2.251987128982544,0.16996,2.234074349899292,0.19338,2.232598725128174,0.1983,-0.004920000000000008,462.02691864967346
same_epochs,n_sam,,19,19,2.2456335570526123,0.18104,2.2335913047027587,0.183,2.232169645690918,0.1879,-0.0049000000000000155,472.62684297561646
same_epochs,n_sam,,20,20,2.242252173309326,0.17384,2.2345762272644043,0.17896,2.233269752883911,0.1794,-0.00043999999999999595,483.28596019744873
same_epochs,n_sam,,21,21,2.239395883102417,0.17614,2.2288191719055175,0.18366,2.2274468536376952,0.1872,-0.0035400000000000154,525.704098701477
same_epochs,n_sam,,22,22,2.233623915939331,0.17844,2.2180402238464354,0.18846,2.2164970054626463,0.197,-0.00854000000000002,536.3141376972198
same_epochs,n_sam,,23,23,2.2255187432861328,0.18308,2.210696881637573,0.2047,2.209104633331299,0.2066,-0.0019000000000000128,582.0788896083832
same_epochs,n_sam,,24,24,2.2194366819763185,0.19922,2.2088159199523925,0.20436,2.2070816665649415,0.207,-0.0026399999999999757,592.6905665397644
same_epochs,n_sam,,25,25,2.2209512085723877,0.19222,2.2043468769836427,0.20146,2.2025284255981443,0.2075,-0.00603999999999999,603.2621955871582
same_epochs,n_sam,,26,26,2.2156441767120363,0.1925,2.198064494552612,0.20752,2.1962798473358154,0.2116,-0.00408,645.8405930995941
same_epochs,n_sam,,27,27,2.2074479961395266,0.20486,2.1952215521240235,0.21442,2.1933676651000975,0.2195,-0.005080000000000001,656.5307929515839
same_epochs,n_sam,,28,28,2.2039997969055176,0.20888,2.193589702911377,0.20858,2.1915703155517576,0.2132,-0.004620000000000013,702.2466442584991
same_epochs,n_sam,,29,29,2.201938211517334,0.2019,2.1874818067932127,0.21434,2.1853787662506106,0.2182,-0.0038600000000000023,712.7999997138977
same_epochs,n_sam,,30,30,2.196586647491455,0.20394,2.1808992976379393,0.2173,2.1787523487091063,0.2202,-0.0029000000000000137,723.3698270320892
same_epochs,n_sam,,31,31,2.1899953508758543,0.20414,2.175716862030029,0.21982,2.173488914871216,0.2235,-0.0036800000000000166,765.858283996582
same_epochs,n_sam,,32,32,2.18520508102417,0.21342,2.171102496948242,0.21106,2.16870090637207,0.2122,-0.0011400000000000021,776.428195476532
same_epochs,n_sam,,33,33,2.182181259918213,0.20724,2.167002079925537,0.21764,2.164527982711792,0.2186,-0.0009599999999999886,822.1330878734589
same_epochs,n_sam,,34,34,2.176960001678467,0.21248,2.162362115020752,0.22486,2.159819292449951,0.2292,-0.004339999999999983,832.7042562961578
same_epochs,n_sam,,35,35,2.172221216430664,0.22282,2.1576920417785646,0.2279,2.1550353172302246,0.2326,-0.00470000000000001,843.165943145752
same_epochs,n_sam,,36,36,2.1670403102111817,0.2232,2.154329925842285,0.23548,2.151615963745117,0.2374,-0.001920000000000005,885.8003599643707
same_epochs,n_sam,,37,37,2.1624657876586912,0.22016,2.1496659783935548,0.23852,2.1468486083984377,0.2419,-0.003379999999999994,896.4185264110565
same_epochs,n_sam,,38,38,2.158494133453369,0.22616,2.1440260117340086,0.23904,2.141090206336975,0.2406,-0.0015600000000000058,942.1560959815979
same_epochs,n_sam,,39,39,2.153406961135864,0.22926,2.140186450881958,0.23034,2.1373014381408693,0.2334,-0.003060000000000007,952.6309659481049
same_epochs,n_sam,,40,40,2.146883638305664,0.22506,2.136672173461914,0.2284,2.1338612453460692,0.2325,-0.00410000000000002,963.1143083572388
same_epochs,n_sam,,41,41,2.143421804885864,0.2269,2.1309379489898683,0.24204,2.1279950550079345,0.2466,-0.0045600000000000085,1005.7912819385529
same_epochs,n_sam,,42,42,2.1382380432891845,0.23726,2.1256905824279784,0.2501,2.1226266876220703,0.2526,-0.0025000000000000022,1016.4290552139282
same_epochs,n_sam,,43,43,2.1347855485534666,0.23798,2.1216448804473877,0.25006,2.118581496429443,0.2514,-0.0013400000000000079,1062.032241344452
same_epochs,n_sam,,44,44,2.1283871142578126,0.23952,2.1189344275665283,0.24862,2.115978528404236,0.25,-0.0013799999999999923,1072.5985832214355
same_epochs,n_sam,,45,45,2.12517227355957,0.23888,2.115880421600342,0.24146,2.113010131263733,0.2458,-0.004339999999999983,1083.2078881263733
same_epochs,n_sam,,46,46,2.120365386657715,0.23734,2.1099415479278565,0.24456,2.1069674989700315,0.2486,-0.004039999999999988,1125.5706052780151
same_epochs,n_sam,,47,47,2.1147073603820803,0.24142,2.1045905364990234,0.2519,2.101584479904175,0.2544,-0.0025000000000000022,1136.1772048473358
same_epochs,n_sam,,48,48,2.110756418457031,0.24636,2.1004057298278807,0.2559,2.0974284620285033,0.2592,-0.0032999999999999696,1181.9255366325378
same_epochs,n_sam,,49,49,2.107186724395752,0.24226,2.0959014076995848,0.2572,2.0929270877838135,0.2618,-0.004599999999999993,1192.5637922286987
same_epochs,n_sam,,50,50,2.1013698152923586,0.24678,2.091275851287842,0.25524,2.0882778312683103,0.2578,-0.002559999999999951,1203.2693753242493
same_epochs,n_sam,,51,51,2.094949346618652,0.24918,2.086578963699341,0.25456,2.083561781311035,0.2585,-0.003939999999999999,1245.6180770397186
same_epochs,n_sam,,52,52,2.0921016193389894,0.25048,2.082474952316284,0.25782,2.0795118434906006,0.2612,-0.003379999999999994,1256.2152202129364
same_epochs,n_sam,,53,53,2.086727591018677,0.25322,2.0767830030059815,0.2617,2.0737892892837526,0.262,-0.00030000000000002247,1301.9424924850464
same_epochs,n_sam,,54,54,2.081370233230591,0.25314,2.0706093114471438,0.2632,2.067583941268921,0.267,-0.0038000000000000256,1312.5412154197693
same_epochs,n_sam,,55,55,2.0754784517669678,0.2544,2.0659070780944826,0.2642,2.0629946857452395,0.2684,-0.004200000000000037,1323.187232017517
same_epochs,n_sam,,56,56,2.0714114665222167,0.25778,2.0606773137664796,0.26482,2.0577723529815675,0.2661,-0.0012800000000000034,1365.6590597629547
same_epochs,n_sam,,57,57,2.0665025519561766,0.2581,2.0548326109313964,0.26658,2.0518899044036867,0.2697,-0.0031200000000000117,1376.2640855312347
same_epochs,n_sam,,58,58,2.060983283081055,0.26002,2.049722806930542,0.26798,2.0468131624221804,0.2726,-0.004620000000000013,1421.9528784751892
same_epochs,n_sam,,59,59,2.0560708071136475,0.26422,2.0441626331329346,0.26868,2.041239361190796,0.2735,-0.0048200000000000465,1432.4817728996277
same_epochs,n_sam,,60,60,2.0521814775085447,0.26414,2.0381381629943847,0.27074,2.0351905319213865,0.2748,-0.004060000000000008,1443.0462772846222
same_epochs,n_sam,,61,61,2.0445159064483645,0.26676,2.032015403366089,0.27252,2.0290333393096924,0.2772,-0.0046800000000000175,1485.603819847107
same_epochs,n_sam,,62,62,2.039592210235596,0.26906,2.0269440131378174,0.27436,2.024010912132263,0.2787,-0.0043400000000000105,1496.1401762962341
same_epochs,n_sam,,63,63,2.033736132965088,0.2698,2.019639756011963,0.27756,2.016509243583679,0.2825,-0.00494,1541.839693069458
same_epochs,n_sam,,64,64,2.0296416453552246,0.27252,2.0153946035003663,0.278,2.01235613822937,0.2845,-0.00649999999999995,1552.3901152610779
same_epochs,n_sam,,65,65,2.0238450894927977,0.274,2.0082189427185058,0.27944,2.0049598094940184,0.2866,-0.00716,1562.86035323143
same_epochs,n_sam,,66,66,2.01885543838501,0.2717,2.003476577835083,0.27854,2.000212431716919,0.2869,-0.008359999999999979,1605.3200640678406
same_epochs,n_sam,,67,67,2.01272428024292,0.274,1.997822770614624,0.28066,1.9944619590759278,0.2902,-0.009539999999999993,1615.9141583442688
same_epochs,n_sam,,68,68,2.0098977895355223,0.27526,1.9899370169067383,0.28444,1.9862789993286132,0.2908,-0.006359999999999977,1661.7474911212921
