comparison,method,m,epoch,update,train_loss_step,train_acc_step,train_eval_loss,train_eval_acc,test_loss,test_acc,generalization_gap,elapsed_sec
same_updates,m_sam,128,,1,2.487008810043335,0.09375,2.4183395211029053,0.08828,2.4168356815338137,0.0895,-0.0012199999999999989,4.354914665222168
same_updates,m_sam,128,,2,2.458728790283203,0.0859375,2.4455050099182127,0.09674,2.4434273624420166,0.1025,-0.005759999999999987,7.688867807388306
same_updates,m_sam,128,,3,2.4157896041870117,0.0859375,2.50093210067749,0.09982,2.4981957710266114,0.0999,-7.999999999999674e-05,10.915845394134521
same_updates,m_sam,128,,4,2.525810718536377,0.0859375,2.5542354523468016,0.09698,2.5516714298248293,0.0967,0.00028000000000000247,14.183470487594604
same_updates,m_sam,128,,5,2.5511064529418945,0.125,2.609093212738037,0.10006,2.606836664581299,0.1002,-0.00014000000000000123,17.445937633514404
same_updates,m_sam,128,,6,2.6008288860321045,0.09375,2.663776368408203,0.10022,2.662538007736206,0.1012,-0.0009799999999999948,20.688538074493408
same_updates,m_sam,128,,7,2.7046024799346924,0.09375,2.607094388961792,0.10108,2.606093399429321,0.1002,0.0008800000000000058,23.989256381988525
same_updates,m_sam,128,,8,2.5228028297424316,0.1015625,2.4931035733032227,0.1013,2.4926369136810305,0.1021,-0.0007999999999999952,27.243542432785034
same_updates,m_sam,128,,9,2.5452704429626465,0.078125,2.405515548553467,0.15036,2.4051600227355956,0.1497,0.0006599999999999939,30.50411081314087
same_updates,m_sam,128,,10,2.4899542331695557,0.1171875,2.3311710181427,0.13424,2.3306352584838868,0.1314,0.002840000000000009,33.794578552246094
same_updates,m_sam,128,,11,2.283374309539795,0.1875,2.326801477355957,0.1061,2.3260031776428223,0.1061,0.0,37.10196328163147
same_updates,m_sam,128,,12,2.2659683227539062,0.1484375,2.3925133000183108,0.10892,2.391510481262207,0.1098,-0.0008799999999999919,40.40177917480469
same_updates,m_sam,128,,13,2.3665618896484375,0.1640625,2.442956713027954,0.14648,2.4414638458251954,0.1497,-0.0032200000000000006,43.69933032989502
same_updates,m_sam,128,,14,2.483989715576172,0.1796875,2.4406656452178956,0.13158,2.4388278831481935,0.1371,-0.005519999999999997,46.90610694885254
same_updates,m_sam,128,,15,2.344726324081421,0.1796875,2.414043897857666,0.1064,2.411709591293335,0.1086,-0.0022000000000000075,50.18448209762573
same_updates,m_sam,128,,16,2.4573822021484375,0.0703125,2.3820367176055908,0.13784,2.379623582458496,0.1379,-6.0000000000004494e-05,53.4289436340332
same_updates,m_sam,128,,17,2.392667770385742,0.15625,2.3881640849304198,0.1189,2.3861110458374024,0.1208,-0.001899999999999999,56.72751069068909
same_updates,m_sam,128,,18,2.3672971725463867,0.1328125,2.4017686951446535,0.11826,2.400037144088745,0.1197,-0.0014399999999999968,59.91188645362854
same_updates,m_sam,128,,19,2.3838794231414795,0.1328125,2.382333511657715,0.13942,2.380791565704346,0.1436,-0.004180000000000017,63.180989503860474
same_updates,m_sam,128,,20,2.309847831726074,0.125,2.343028050003052,0.11796,2.341423751068115,0.1187,-0.0007400000000000045,66.43167734146118
same_updates,m_sam,128,,21,2.3197617530822754,0.1328125,2.3016910693359374,0.1308,2.2996992824554443,0.1339,-0.0030999999999999917,69.72353005409241
same_updates,m_sam,128,,22,2.300875186920166,0.1328125,2.2719770210266113,0.12378,2.269481559371948,0.1229,0.0008800000000000058,73.02502489089966
same_updates,m_sam,128,,23,2.310512065887451,0.0703125,2.249577249908447,0.16786,2.247300754547119,0.1676,0.0002600000000000102,76.32206320762634
same_updates,m_sam,128,,24,2.265441417694092,0.15625,2.264833018798828,0.1487,2.2628087703704836,0.1498,-0.0010999999999999899,79.66021132469177
same_updates,m_sam,128,,25,2.307241439819336,0.1328125,2.290763850860596,0.13454,2.289004406738281,0.1324,0.002140000000000003,82.96744394302368
same_updates,m_sam,128,,26,2.283113956451416,0.171875,2.3203783058166505,0.11924,2.318882434463501,0.1186,0.0006400000000000017,86.25020670890808
same_updates,m_sam,128,,27,2.281437873840332,0.125,2.320112241897583,0.14598,2.3183410713195802,0.1478,-0.0018199999999999883,89.52430605888367
same_updates,m_sam,128,,28,2.2845280170440674,0.1796875,2.3176925425720216,0.15582,2.3154293872833254,0.1623,-0.0064800000000000135,92.8579454421997
same_updates,m_sam,128,,29,2.3037235736846924,0.1328125,2.311264424972534,0.13132,2.3090125076293946,0.1305,0.0008199999999999874,96.1155173778534
same_updates,m_sam,128,,30,2.3770077228546143,0.15625,2.290120558319092,0.13616,2.287897643661499,0.1385,-0.0023400000000000087,99.43763518333435
same_updates,m_sam,128,,31,2.2363741397857666,0.1328125,2.285074363632202,0.17762,2.283304581451416,0.179,-0.0013799999999999923,102.74236297607422
same_updates,m_sam,128,,32,2.2402889728546143,0.25,2.3074500744628907,0.149,2.306158856964111,0.1478,0.0012000000000000066,106.01499938964844
same_updates,m_sam,128,,33,2.281676769256592,0.140625,2.319360904464722,0.14864,2.318247887802124,0.1489,-0.0002600000000000102,109.24502515792847
same_updates,m_sam,128,,34,2.32183837890625,0.109375,2.3050201890563966,0.17368,2.3036018127441404,0.1753,-0.0016200000000000103,112.52331042289734
same_updates,m_sam,128,,35,2.3648366928100586,0.1484375,2.2918036016082763,0.1909,2.2900572135925295,0.1992,-0.008300000000000002,115.76620936393738
same_updates,m_sam,128,,36,2.318800449371338,0.109375,2.2821466228485106,0.1635,2.2802232025146485,0.1666,-0.0030999999999999917,118.98255586624146
same_updates,m_sam,128,,37,2.3028106689453125,0.109375,2.278416829147339,0.1625,2.2764464464187624,0.1663,-0.003799999999999998,122.24698114395142
same_updates,m_sam,128,,38,2.31927227973938,0.1796875,2.2766667300415038,0.15854,2.274608054351807,0.1575,0.0010399999999999854,125.47036695480347
same_updates,m_sam,128,,39,2.284980297088623,0.1484375,2.2741181078338624,0.1568,2.2719974029541015,0.1544,0.0023999999999999855,128.73195672035217
same_updates,m_sam,128,,40,2.3520140647888184,0.1328125,2.2511877909851075,0.15508,2.2490198554992675,0.1536,0.001480000000000009,132.02099132537842
same_updates,m_sam,128,,41,2.291719675064087,0.1015625,2.2265339826965334,0.16614,2.224164212799072,0.1627,0.0034399999999999986,135.29948806762695
same_updates,m_sam,128,,42,2.2183456420898438,0.1953125,2.2125183726501465,0.17326,2.2098138877868654,0.1749,-0.0016400000000000026,138.5925030708313
same_updates,m_sam,128,,43,2.254955768585205,0.1875,2.209046812286377,0.15812,2.2059420860290526,0.1642,-0.006080000000000002,141.89066171646118
same_updates,m_sam,128,,44,2.2548563480377197,0.09375,2.2124972786712647,0.17192,2.2090974571228026,0.1764,-0.004480000000000012,145.17919421195984
same_updates,m_sam,128,,45,2.263636589050293,0.171875,2.218213386001587,0.17192,2.215003443145752,0.1807,-0.00878000000000001,148.422616481781
same_updates,m_sam,128,,46,2.3279261589050293,0.1015625,2.21576149230957,0.16788,2.2132319107055665,0.1711,-0.0032200000000000006,151.66216349601746
same_updates,m_sam,128,,47,2.2694809436798096,0.140625,2.2142905506134034,0.16452,2.212338339614868,0.1643,0.00021999999999999797,154.90209770202637
same_updates,m_sam,128,,48,2.2005393505096436,0.1796875,2.216726565551758,0.17498,2.2151293270111085,0.1742,0.0007800000000000029,158.21955728530884
same_updates,m_sam,128,,49,2.21016788482666,0.1640625,2.2203390240478518,0.16304,2.219228282165527,0.1613,0.0017399999999999916,161.51215863227844
same_updates,m_sam,128,,50,2.2937300205230713,0.1171875,2.212105702972412,0.17854,2.210909419631958,0.178,0.0005400000000000127,164.77456545829773
same_updates,m_sam,128,,51,2.247565269470215,0.15625,2.1992785258483885,0.19058,2.1977494186401367,0.1945,-0.003920000000000007,168.04196548461914
same_updates,m_sam,128,,52,2.2277708053588867,0.1953125,2.1929127709197997,0.16726,2.191108469581604,0.1734,-0.0061400000000000066,171.28858160972595
same_updates,m_sam,128,,53,2.2031376361846924,0.1953125,2.18895915222168,0.18218,2.1867022451400757,0.1852,-0.003019999999999995,174.55293607711792
same_updates,m_sam,128,,54,2.224872589111328,0.1953125,2.185942076263428,0.19824,2.1831531595230103,0.2027,-0.004459999999999992,177.8071300983429
same_updates,m_sam,128,,55,2.1493473052978516,0.203125,2.1857141398620605,0.19922,2.1826667778015136,0.2016,-0.0023799999999999932,181.09837770462036
same_updates,m_sam,128,,56,2.179377317428589,0.1875,2.183609347076416,0.19702,2.180280190658569,0.2007,-0.003679999999999989,184.3483386039734
same_updates,m_sam,128,,57,2.2375059127807617,0.1953125,2.178912944946289,0.19978,2.1753902238845826,0.2012,-0.0014199999999999768,187.63354921340942
same_updates,m_sam,128,,58,2.1790833473205566,0.171875,2.1714543283843994,0.20224,2.1678252655029295,0.2061,-0.0038600000000000023,190.91693902015686
same_updates,m_sam,128,,59,2.195828914642334,0.1875,2.163931187133789,0.20972,2.1603274898529055,0.2111,-0.00138000000000002,194.1673185825348
same_updates,m_sam,128,,60,2.2434744834899902,0.125,2.1559089045715334,0.21004,2.1523348663330077,0.2199,-0.009860000000000008,197.4538779258728
same_updates,m_sam,128,,61,2.146165370941162,0.2265625,2.1534751529693605,0.21296,2.1501111820220946,0.2199,-0.006940000000000002,200.78629994392395
same_updates,m_sam,128,,62,2.1576759815216064,0.1796875,2.161225760574341,0.20392,2.158252501678467,0.207,-0.0030799999999999994,204.0259449481964
same_updates,m_sam,128,,63,2.173069477081299,0.171875,2.1710617193603516,0.20192,2.168603868865967,0.2003,0.0016199999999999826,207.28255105018616
same_updates,m_sam,128,,64,2.175217628479004,0.1484375,2.174502197494507,0.19478,2.1725766426086426,0.1933,0.001480000000000009,210.4980752468109
same_updates,m_sam,128,,65,2.2529616355895996,0.1640625,2.173184249801636,0.18722,2.171669871520996,0.1857,0.0015199999999999936,213.7760727405548
same_updates,m_sam,128,,66,2.190335988998413,0.15625,2.1565704652404785,0.20002,2.1545818813323976,0.1967,0.0033199999999999896,217.04317498207092
same_updates,m_sam,128,,67,2.132053852081299,0.2109375,2.140532888946533,0.21646,2.137571866607666,0.2185,-0.0020399999999999863,220.28548431396484
same_updates,m_sam,128,,68,2.140644073486328,0.2109375,2.1374561710357667,0.22966,2.1335710529327394,0.2378,-0.008140000000000008,223.62210202217102
same_updates,m_sam,128,,69,2.146336317062378,0.203125,2.144537010498047,0.22204,2.140008793067932,0.2307,-0.008660000000000001,226.87541508674622
